LOWER COND TEMP AT INELT',LOWER COND TEMP AT OUTLET,UPPER COND TEMPE AT INELT,UPPER COND TEMPE AT OUTLET,BENZOL WASHER INLET GAS TEMP,BENZOL WASHER  OUTLET GAS TEMP,BENZOL WASHER  INLET OIL TEMP,BENZOL WASHER RESISTANCE,RICH OIL FLOW(M3/hr),RICH OIL INLET TEMP TO PIPEHEATER,RICH OIL PRESSURE AT PIPEHEATER INLET,RICH OIL OUTLET TEMP FROM  PIPEHEATER,RICH OIL PRESSURE AT PIPEHEATER OUTLET,PIPEHEATER MIDDLE TEMP,STEAM INLET TEMP TO PIPEHEATER,STEAM OUTLET TEMP FROM PIPEHEATER,COG FLOW TO PIPEHEATER,COG PRESSURE TO PIPEHEATER,STEAM FLOW TO REGENERATOR (T/hr),STEAM TEMP TO REGENERTOR ,DISTILLATION COLUMN TOP TEMP,DISTILLATION COLUMN BOTTOM TEMP,PRODUCTION (TON),PRODUCT TEMP,CRUDE BENZENE AT <75 C, BENZOL (BTX),Benzene ,Production ,Dispatch,yield  (Dry basis),QI,Moisture,Density ,Dry basis,wet basis ,Actual ,Dry basis,Consumer(from FMD),Flare(Flow meter),Tot Gas to Battry,SAP production,0,SAP production
30.72,29.08,23.62,20.01,26.07,31.5,26.07,3.76,64.19,145.11,0.29,179.19,0.13,398.87,153.12,340.23,687.45,0.79,2.38,340.23,94.27,156,26.54,33.49,0.91,89.91,81.47,90,0,0.038811556,1.84,1.6,1.17,2318.897,2433.237,1073232,462.820039,100876,18287,19173,80,3.449916059,22
29.91,28.66,25.08,20.75,26.77,31.96,26.77,3.6,64.26,146.78,0.29,180.42,0.13,401.47,151.04,343.83,692.4,0.8,2.38,343.83,94.21,158.04,26.71,33.7,1.05,89.93,81.2,90,0,0,1.87,1.5,1.17,2309.833,2427.751,1085880,470.1119085,103687,16582,49527,80,3.463453851,20
30.08,29,25.41,21.2,27.56,32.29,27.56,3.69,64.44,147.72,0.3,180.64,0.12,406.96,151.41,343.89,873.12,0.78,2.38,343.89,94.39,158.3,26.63,34.31,0.89,89.67,81.19,0,0,0,1.9,1.4,1.17,2316.195,2416.627,1094112,472.3747353,90734,18586,49157,80,3.453940622,20
30.16,29.12,24.58,20.29,26.8,31.66,26.8,3.51,64.98,147.8,0.3,180.6,0.13,409.11,151.75,344.1,1047,0.81,2.4,344.1,94.51,157.65,26.36,34.53,0.83,89.53,81.28,90,60,0.041079927,1.53,1.8,1.17,2190.851,2289.233,1087776,496.5084344,91757,16185,51767,80,3.651549101,7
30.54,29.08,22.83,18.91,26.3,32.04,26.3,3.61,64.7,148.1,0.3,180.7,0.13,409.2,152.33,341.2,1064,0.81,2.4,341.2,94.66,157.52,25.82,35.03,0.89,89.77,81.37,90,135,0.044197745,1.58,1.6,1.17,2036.303,2143.658,886968,435.577613,91694,10249,12307,80,3.928688412,23
29.66,28.33,24.83,20.25,26.31,30.54,26.31,3.61,64.76,147.1,0.29,179.72,0.13,407.6,152.04,340.4,1403,0.81,2.4,340.4,94.58,157.8,25.92,34.17,0.91,8995,81.5,90,185,0.040495722,1.93,1.5,1.17,2222.457,2339.021,1050912,472.8604423,87850,19030,25689,80,3.5996197,23
29.7,28.7,23.37,20.5,26.29,34.08,26.29,3.72,6479,149.04,0.29,181.8,0.13,409.6,152.7,342.72,1469,0.82,2.41,342.72,94.59,160.55,26.54,35.23,0.68,89.83,81.78,0,400,0,1.84,1.8,1.17,2229.616,2361.662,1057800,474.4314716,90313,22598,40004,80,3.588061801,22
30,28.75,25.62,20.79,27.2,32.66,27.2,3.49,65.5,147.8,0.29,180.5,0.14,411.9,152.04,342.2,1479,0.83,2.4,342.2,94.7,159.2,26.36,34.79,0.68,89.87,80.92,90,0,0.039575139,1.82,1.4,1.17,2274.155,2393.662,1044000,459.0716112,89518,20662,40120,80,3.517790124,22
28.76,27.23,25.15,19.53,SD,31.76,SD,0,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,15.22,SD,0.95,89.61,80.71,90,60,0.038612556,0,1.6,0,2330.848,2440.877,1061376,455.3604525,94873,17391,41137,80,3.432227241,22
32,31.9,24.81,22.36,26.8,32.28,SD,0,29,64.9,0.15,90.3,0.08,232,141.92,185.7,119.6,1.97,0,185.7,59.78,78.9,3.98,28.05,0,0,0,0,130,0,1.7,1.8,1.17,2403.796,2518.634,1061064,441.4118336,100727,6977,159062,85,3.536073777,27
30.25,33.5,25.25,22.04,27.4,31.96,12.95,3.67,56,137.7,0.32,175.1,0.09,412.6,147,344.9,300.23,1.65,2.2,344.9,93.91,157.08,26.98,34.61,0.98,89.55,79.89,90,75,0.037767171,1.84,2.8,1.17,2383.022,2506.846,1046736,439.2473087,102890,9229,104097,85,3.566899508,27
30.34,29.26,23.34,22.21,26.86,32.8,12.4,3.45,59.35,139.57,0.28,176.61,0.11,396.27,147.47,30.89,291.2,1.18,2.11,30.89,93.09,159.77,23.27,32.15,1.08,89.18,80.46,90,0,0.037407463,0,0,0,2405.937,2540.815,1055088,438.5351736,98431,16657,44288,80,3.325107848,42
30.3,29.23,24.68,20.84,26.72,32.16,24.65,0,488.34,140.63,0.29,173.67,0.12,394.68,150.71,310.24,776.03,1.04,2.19,310.24,94.45,158.43,13.15,34.36,0.88,774.81,81.25,72.58064516,83.06451613,0,1.818461538,1.703333333,1.17,0,0,1057616.571,0,97312.12903,15746.09677,48664.78571,81.25,3.543538834,21.85714286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,2575,0,47.28,51.1,33.93,71469.697,74973.235,32776152,14223.63443,3016676,488129,1670061,2525,109.6471685,708
30.49,28.83,25,20.94,26.69,32.12,26.69,3.65,63.12,146.78,0.29,179.97,0.12,404.55,151.91,340.21,638.2,0.97,2.36,340.21,94.34,158.14,26.08,34.08,0.93,89.85,81.23,77.14285714,60,0.033723215,2.218,1.971428571,1.17,2294.649571,2415.357143,1065891.429,464.6265993,100065.1429,15228.14286,35999.57143,83.57142857,3.643519651,20.28571429
30.11,28.85,24.67,20.27,26.59,32.01,26.59,3.64,980.9,147.38,0.29,180.44,0.13,406.12,152.06,342.34,1033.71,0.8,2.39,342.34,94.46,158.31,26.36,34.35,0.88,1361.95,81.4,77.14285714,8.571428571,0,1.902857143,1.557142857,1.17,2285.329857,2394.694857,1076218.286,471.1346865,98868.85714,16655.57143,33448.28571,80.71428571,3.533069181,18.71428571
29.38,27.99,25.15,20.16,27.2,32.21,27.2,0,65.5,147.8,0.29,180.5,0.14,411.9,152.04,342.2,1479,0.83,2.4,342.2,94.7,158.44,5.94,34.79,0.82,89.74,80.82,77.14285714,127.8571429,0.034171542,1.745,1.542857143,1.17,2258.633714,2374.226857,1036957.714,458.8765191,92095.85714,18011.42857,36845,80.71428571,3.580437896,23
30.75,29.45,25.62,22.95,28,32.29,28,3.57,64.1,149.2,0.28,181.8,0.13,416.7,130,322.5,292.8,1.21,2.26,322.5,94.01,164.9,26.44,32.42,0.91,89.2,80.04,64.28571429,73.57142857,0,1.654285714,1.571428571,1.17,2304.313,2408.088143,1053123.429,457.3415657,96801.85714,16622,47360.85714,80,3.476522575,23.57142857
29.7,28.66,25.45,22.58,26.72,31.72,26.72,3.48,64,149.8,0.28,181.69,0.14,406.5,132.76,42.0808,293,1.69,2.38,42.0808,94.06,165.27,25.56,32.76,0.95,89.53,80.46,90,0,0.028951502,1.7,1.6,1.17,3108.647,3464.09,1053144,338.7788964,83385,26795,41545,85,2.734308527,23
30.4,29.61,27.61,22.83,27.9,33.66,27.9,3.77,64.63,148.7,0.28,180.03,0.14,401.3,146.41,344.6,301.9,1.93,2.37,344.6,94.04,163.6,26.27,33.28,0.91,89.35,80.24,0,25,0,1.54,1.8,1.17,3099.567,3442.29,1049928,338.7337651,99842,20478,85434,85,2.742318524,22
31.25,30.8,25.16,21.95,27.12,32.55,27.12,3.1,64.8,149.25,0.28,180.33,0.14,400.21,151.2,342.7,302.13,1.91,2.33,342.7,93.96,163.9,25.3,35.75,0.89,89.48,80.32,90,0,0.028735201,1.97,1.6,1.17,3132.047,3472.44,1036872,331.0525034,88723,23967,17316,85,2.713880092,23
30.12,28.96,25.61,21.45,32.98,33.14,32.98,0.51,64.59,149.9,0.28,180.89,0.14,399.17,154.98,340.61,30.134,1.97,2.35,340.61,94.03,164.48,25.3,36.64,0.9,89.56,80.56,90,85,0.041013246,1.9,1.8,1.17,2194.413,2417.29,941568,429.0751103,81598,15017,103154,85,3.873473225,24
0,0,0,0,33.73,34.3,33.73,0,64.59,150.05,28,180.32,0.14,389.91,154.56,354.33,298.61,2.48,2.31,354.33,94.2,164.54,24.6,24.6,0.89,89.4,80.29,90,0,0.037474377,0,1.6,1.17,2401.641,2653.93,666744,277.6201772,87885,1581,98208,80,3.331055724,22
0,0,0,0,39.02,33.16,39.02,3.69,64.37,148.09,0.28,178.1,0.14,390.8,151.35,345.67,290.31,2.45,2.3,345.67,94.89,162.39,24.6,24.6,0.97,89.34,80.4,0,0,0,1.81,1.5,1.17,2634.724,2908.81,915744,347.5673353,95256,9580,100956,80,3.036371172,20
30,29.83,25.54,21.54,27.55,31.66,27.55,3.66,67.67,148.94,0.28,179.85,0.14,397.84,151.29,351.5,301.34,2.23,2.33,351.5,94.39,164.02,25.56,32.31,1.06,89.62,80.55,90,0,0.032130636,1.91,1.6,1.17,2801.065,3099.08,1014744,362.2707792,95318,9232,132081,80,2.856056536,24
30.48,29.71,25.33,21.09,26.99,31.8,26.99,3.61,64.65,148.51,0.28,179.27,0.14,396.89,152.7,351.43,297.6,2.27,2.35,351.43,94.5,163.7,26.37,32.04,0.96,89.62,80.52,90,0,0.031501895,0,1.5,0,2856.971,3166.61,952416,333.3656519,98676,9393,35629,75,2.625157903,22
30.79,29.87,24.41,21.08,26.75,32.58,26.75,3.61,65.09,149.72,0.29,180.56,0.14,400.13,152.54,357.41,297.9,2.43,2.35,357.41,94.5,165.27,25.74,32,0.87,89.62,80.57,0,0,0,2.02,1.4,1.17,2958.195,3267.45,1035192,349.9404197,92006,19234,38237,75,2.535329821,22
30.75,29.87,24.7,21.37,25.57,31.93,25.57,3.61,64.54,148.98,0.29,179.58,0.14,398.64,150.95,354.5,290.6,2.54,2.34,354.5,94.49,164.21,25.66,32.77,0.81,89.12,80.1,0,0,0,2.19,1.5,1.17,3016.188,3336.1,1033824,342.7584753,92756,18941,42635,75,2.486582401,22
30.37,30.29,23.58,20.58,26.22,32.2,26.22,3.61,64.51,148.74,0.29,179.34,0.14,397.42,150.25,351.47,287.54,2.47,2.36,351.47,94.51,164.33,26.27,32.79,0.87,85.6,79.83,90,0,0.029243262,2.48,1.6,1.17,3077.632,3365.59,1038960,337.5842206,94523,16122,47012,75,2.436938529,22
30.79,30.6,22.62,20.08,26.3,32.48,26.3,3.6,64.4,148.4,0.28,178.7,0.14,395.4,151.11,352.3,282.34,2.55,2.37,352.3,94.5,163.5,26.01,33.35,0.82,88.84,80.29,90,0,0.029438818,2.36,1.5,1.17,3057.188,3371.73,1036152,338.9232196,92190,24744,41090,75,2.453234803,22
30.75,29.91,22.7,19.62,26.67,32.12,26.67,3.54,64.96,148.58,0.29,179.4,0.14,397.52,150.54,347.55,283.46,2.03,2.35,347.55,94.51,164.64,26.54,32.93,1.01,88.92,80.38,90,110,0.045635937,2.31,1.4,1.17,1972.13,2164.84,754296,382.4778285,97910,4546,90621,70,3.549461749,20
30.83,29.79,24.12,20.45,27.11,32.29,27.11,3.61,64.72,150.34,0.29,181.36,0.14,399.62,149.5,347.15,285.9,2,2.31,347.15,94.52,165.79,26.62,32.95,0.87,89.04,80.39,90,440,0.034219361,2.12,2.6,1.17,2630.09,2891.76,867864,329.9750199,95546,9784,126805,90,3.421936131,22
30.66,29.66,24.25,20.08,27.13,31.66,27.13,3.39,64.31,147.5,0.28,176.1,0.14,391.8,150.58,339.6,280.2,1.97,2.32,339.6,94.52,162.4,25.65,32.49,0.87,89.06,80.45,90,170,0.031744576,2.19,2.4,1.17,2835.13,3136.05,982080,346.3968143,95003,14457,39059,75,2.645381341,23
30.83,29.62,25.45,21.04,27.75,32.7,27.75,3.59,64.14,151.6,0.29,182.4,0.14,399.21,153.66,346.7,287.56,2.2,2.33,346.7,94.5,166.88,26.27,32.71,0.98,89.02,80.48,0,60,0,2.08,1.8,1.175,2954.254,3264.75,1006296,340.6260938,95886,18086,42273,75,2.538711973,23
30.6,29.91,24.56,20.82,27.5,332.2,27.5,3.34,60.4,146.1,0.27,176.5,0.13,376.9,153.22,330.1,261.5,2.42,2.05,330.1,89.44,161.24,22.29,31.13,1.02,89.11,80.46,90,155,0.029782548,1.8,1.6,1.175,3021.904,3345.5,1032768,341.7606913,95143,16417,99367,75,2.481878974,23
30.5,29.04,26.66,21,27.51,32.79,27.51,3.51,64,147.36,0.28,179,0.14,411.6,151.58,331.7,271.2,2.27,2.23,331.7,91.83,163.4,25.39,31.43,1.19,88.39,79.14,90,0,0.028967408,2.12,2.8,1.17,3106.94,3453.5,1021920,328.9152671,88015,16704,128598,80,2.574880751,23
30.45,29.2,25.54,20.79,27.08,32.2,27.08,3.63,65.38,149.14,0.29,180.1,0.14,401.16,149.04,340.61,286.76,1.94,2.39,340.61,94.52,164.78,26.9,31.98,1.1,88.71,80.06,90,150,0.028560566,2.01,2.2,1.17,3151.198,3484.3,1051944,333.8235173,91735,24003,50277,85,2.697386835,23
30.2,29,24.79,20.58,27.2,32.37,27.2,3.71,65.2,149.97,0.29,183.69,0.14,397.2,151.97,345.39,297.2,1.98,2.33,345.39,94.35,165.52,26.18,32.39,1.02,88.97,80.8,90,145,0.028281085,1.62,1.8,1.17,3182.339,3510.73,1044360,328.1737112,87390,19464,51195,85,2.670991368,23
30.91,29.8,23.87,19.62,27.14,33.16,27.14,3.6,65.15,151.84,0.29,182.92,0.14,396.32,153.04,345.84,299.7,1.78,2.32,345.84,94.5,167.92,26.71,33.31,0.75,88.99,81.07,90,0,0,2.24,1.8,1.17,3167.806,3508.65,1056984,333.6643721,92896,18490,49818,85,2.683245123,23
31.04,29.83,23,19.7,27.07,33,27.07,3.96,65.13,151.78,0.29,182.76,0.14,395.81,152.11,345.4,291.18,1.78,2.32,345.4,94.56,167.82,26.09,33.36,0.73,89.02,81.1,90,75,0.028252764,2.31,1.7,1.17,3185.529,3500.04,1052973,330.5488665,95216,19667,52532,80,2.511356826,23
31.33,29.95,22.16,19.04,26.71,32.75,26.71,3.57,65.14,150.78,0.29,181.43,0.14,392.17,150.87,344.33,284.33,2.08,2.33,344.33,94.52,166.71,26.54,34.25,0.74,88.62,80.82,0,0,0.028350564,2.48,1.8,1.17,3174.54,3522.92,1064976,335.4741159,95650,22941,56235,75,2.362547015,23
31.33,29.91,23.83,20.04,27.88,33.63,27.88,3.55,65.12,150.27,0.29,180.45,0.14,388.04,150.27,350.94,278.66,2.48,2.33,350.94,94.5,165.82,26.35,34.7,0.85,88.69,80.85,90,110,0,2.17,1.7,1.17,3123.665,3472.55,1059696,339.2476466,95168,24551,52068,75,2.401025718,23
32.43,30.18,22.51,19.84,27.24,31.92,12.57,3.71,65.14,151.14,0.29,181.92,0.14,391.5,150.28,354.04,277.29,2.55,2.32,354.04,94.48,167.74,26.72,34.33,0.73,88.6,80.54,90,50,0.028379081,2.16,1.6,1.17,3171.35,3517.54,1058832,333.8742176,97198,18837,51562,75,2.364923455,23
30.37,29.5,24.95,20.5,27.6,31.81,12.64,3.66,64.72,152,0.28,183.05,0.14,392.17,151.58,357.49,277.79,2.6,2.23,357.49,94.51,168.06,26.01,34.95,0.7,88.85,80.64,90,135,0.032091225,2.32,1.8,1.17,2804.505,3086.99,978576,348.9300251,89615,8724,41821,80,2.852553303,27
30.91,29.58,25.45,20.75,27.95,34.41,12.51,3.59,65.11,151.37,0.28,182.16,0.14,392.43,153.45,358.71,279.63,2.63,2.28,358.71,94.52,167.23,26.53,34.76,0.72,88.62,80.22,0,210,0,2.26,2,1.17,3035.504,3358.07,1051392,346.364887,94636,20690,48586,80,2.635476679,27
31.12,29.83,23.54,19.16,27.36,33.58,12.24,3.41,65.03,149.58,0.28,180.32,0.14,388.25,151.08,353.92,273.43,2.59,2.29,353.92,95.25,165.3,25.47,34.21,0.68,88.72,80.35,90,700,0.028391776,0,1.4,1.17,3169.932,3505.45,1045392,329.7837304,94811,22187,55442,80,2.523713442,28
31.28,29.79,23.7,19.62,27.03,33.8,12.4,3.6,64.4,149.7,0.28,180.37,0.14,388.3,152.72,381.38,274.2,2.67,2.31,381.38,94.54,165.41,26.18,34.91,0.72,88.92,90.5,90,280,0.0283,2.26,1.6,1.17,3180.212,3527.59,1053552,331.2835748,95978,22731,54567,80,2.515555567,28
30.33,29.33,24.79,20.16,27.46,32.72,12.5,3.61,65.07,149.74,0.28,180.8,0.14,391.8,150.91,346.5,277.12,2.38,2.25,346.5,94.4,165.5,25.31,33.7,0.69,88.87,80.42,90,40,0.028687216,2.17,1.6,1.17,3137.286,3463.99,1040088,331.5247638,96019,17164,53911,80,2.549974723,28
30.73,29.71,24.53,20.7,27.94,42.34,25.05,0,64.68,149.58,1.18,180.49,0.14,396.22,150.21,347.88,278.49,2.21,2.32,347.88,94.09,164.71,25.81,32.36,0.91,88.98,80.41,69,98,0,2.092592593,1.753333333,1.170344828,2944.753067,3256.021,999975.9,340.6838566,93199.1,17150.9,64267.8,79.33333333,2.726856941,23.36666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,2940,0,56.5,52.6,33.94,88342.592,97680.63,29999277,10220.5157,2795973,514527,1928034,2380,81.80570823,701
30.44,29.5,25.89,22.35,30.78,32.97,30.78,0,64.44,149.28,4.24,180.45,0.14,400.66,145.89,341.74,258.41,1.95,2.33,341.74,94.17,164.43,25.45,31.44,0.92,89.41,80.33,64.28571429,15.71428571,0.024043566,1.805,1.642857143,1.17,2767.443429,3065.418571,954106.2857,346.4426524,90286.71429,15235.71429,82670.57143,82.85714286,3.041066257,22.57142857
30.43,29.65,25.58,21.31,30.37,32.65,30.37,0,65.07,149.17,4.24,179.8,0.14,396.2,152.62,350.78,258.07,2.34,2.33,350.78,94.43,164.02,25.42,30.71,0.92,89.47,80.43,51.42857143,0,0,2.082,1.528571429,1.17,2820.916571,3113.938571,951089.1429,335.872437,93774.28571,12011.85714,70679.71429,77.14285714,2.758213155,22
30.69,29.97,23.95,20.38,26.95,75.09,26.95,3.53,63.92,148.75,0.28,179.55,0.14,393.98,151.31,344.98,281.21,2.23,2.3,344.98,93.79,164.07,25.66,32.62,0.92,88.51,80.3,77.14285714,133.5714286,0.028541235,2.14,2.014285714,1.171428571,2796.805143,3089.732857,957339.4286,344.1535621,94241.85714,14962.57143,81116.14286,77.14285714,2.809355103,22.28571429
30.82,29.53,24.26,20.11,27.23,32.84,27.23,3.65,65.02,150.16,0.29,182.25,0.14,397.47,151.22,343.46,287,2.04,2.32,343.46,94.11,166,26.31,33.06,0.91,88.77,80.54,77.14285714,75.71428571,0,2.141428571,1.8,1.17,3165.203857,3502.39,1055680.714,333.5437782,93607.57143,21136.14286,51955.28571,80,2.527353763,23
30.87,29.12,24.91,20.37,27.57,33.77,27.57,3.72,64.76,150.26,0.28,181.86,0.14,397.58,146.66,340.87,279.81,1.4,2.41,340.87,94.74,166.48,26.71,32.86,0.58,89.14,80.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.29,29,25.41,20.7,28.04,34.53,28.04,3.7,65.32,151.09,0.28,181.75,0.14,400,152.71,357.8,268.4,1.61,2.42,357.8,94.78,167.1,26.28,34.8,0.75,88.45,80.74,90,60,0.030115745,1.67,2.4,1.17,2988.47,3312.73,1043784,349.2703624,59312,10351,178981,85,2.844264791,25
30.7,30.04,24.37,19.66,27.7,33.59,27.7,3.59,64.6,151.4,0.28,182.2,0.14,398.8,152.4,356.5,261.2,1.58,2.42,356.5,94.5,167.3,26.45,37.7,0.93,88.19,80.52,90,30,0.035451327,1.68,1.5,1.17,2538.692,2814.49,785736,309.5042644,58059,8267,235124,80,3.151229058,20
31.25,29.45,23.75,19.5,27.59,34.45,27.59,3.37,65.78,150.67,0.28,181.22,0.14,399.46,147.2,350.25,267.74,1.65,2.44,350.25,94.55,166.69,26.1,36.39,0.85,88.58,80.54,0,30,0,1.74,2.6,1.17,2682.999,2947.24,863976,322.0187559,73480,7403,156805,80,2.981737973,25
31,29.73,25.05,21,31.9,34.41,31.9,0,67.75,151.51,0.28,182.23,0.14,400.24,138.45,348.95,269.61,1.73,2.4,348.95,94.52,167.3,25.92,37.55,0.83,88.53,80.75,90,30,0.031836657,1.76,1.5,1.17,2826.93,3079.69,973056,344.2094428,86958,18714,34057,80,2.829925042,26
31.44,31.33,22.11,21.33,39.87,34.33,39.87,3.15,65.44,150.6,0.28,181.12,0.14,397.7,134.58,346.81,261.8,1.75,2.37,346.81,94.6,166.04,24.86,38.44,0.83,88.56,80.62,90,0,0.030211227,1.94,1.6,1.17,2979.025,3295.41,1049112,352.1662289,74791,24099,35340,80,2.685442385,24
32,29.95,24.58,22.16,27.78,34.62,27.78,3.68,65.62,150.5,0.28,181.78,0.14,399.66,149.12,353.56,259.84,1.77,16.7,2.35,94.5,166.87,26.27,33.8,0.85,88.81,80.62,90,0,0.03592605,1.79,1.5,1.17,2505.146,2760.66,1011528,403.7800591,79017,21710,56130,80,3.193426651,20
32.33,30.13,23.41,21.37,28.1,33.85,28.1,3.78,65.1,149.48,0.28,180.92,0.14,399.88,154.04,350.48,260.38,1.46,18.5,2.34,94.68,165.76,26.45,35.23,0.87,89.01,80.82,90,0,0.040632201,1.81,1.6,1.17,2214.992,2433.21,526608,237.7471341,79154,6372,80200,45,2.031610046,0
31.83,30.7,23.12,20.54,27.73,33.7,27.73,3.56,65.06,151.07,0.28,182.42,0.14,397.8,151.75,347.06,260.17,1.36,2.35,2.35,94.39,167.27,26.45,37.72,1.03,88.55,80.82,90,0,0.04555502,1.9,1.5,1.17,1975.633,2165.76,794760,402.2811929,90645,14218,0,65,3.290084748,15
32.2,30.29,21.54,19.66,27.93,34.05,27.93,3.69,65.33,150.21,0.28,181.42,0.14,398.99,151.08,345.59,258.4,1.37,2.36,345.59,94.13,166.4,26.09,37.14,0.98,88.78,80.91,0,0,0,1.96,1.6,1.17,2116.984,2320.86,707112,334.0185849,87870,6024,0,70,3.306590886,26
32.04,30.65,20.75,19.62,28.06,33.62,28.06,3.76,65.13,150,0.28,181.16,0.14,397.51,152.79,345.77,252.8,1.33,2.36,345.77,94.37,166.22,26.72,37.42,1,88.71,81.05,90,280,0.037975725,2.3,1.5,1.17,2369.935,2620.21,814488,343.6752485,95440,11678,10179,70,2.953667506,23
31.45,30.45,21.08,19.12,27.9,34.69,27.9,3.73,65.08,151.4,0.28,182.59,0.14,397.45,153.1,346.38,296.5,1.29,2.37,346.38,94.2,167.63,26.45,38.49,0.9,88.54,80.7,90,175,0.033430567,0,1.4,1.17,2692.147,2978.71,888048,329.8660883,90423,13489,10114,75,2.785880563,26
31.66,30.45,21.08,19.12,27.82,34.45,27.82,3.41,65.21,150.65,0.28,182.15,0.14,398.26,151.7,348.72,250.05,1.35,2.34,348.72,94.15,167.06,26.54,39.03,0.88,89.02,81.05,90,85,0.03179055,2.16,1.5,1.17,2831.03,3111.43,925824,327.0272657,105516,5348,116969,75,2.649212477,26
32.25,30.62,20.33,19.66,28.45,34.7,28.45,3.75,65.45,151.77,0.28,182.51,0.14,395.71,153.08,346.63,246.15,1.36,2.34,348.72,94.11,167.73,26.44,38.52,0.82,88.64,80.65,90,20,0.030167652,1.95,1.6,1.17,2983.328,3279.09,999000,334.8609338,100967,12740,30727,80,2.68156904,26
32.37,31.16,20.54,19.45,28.95,34.53,28.95,3.66,65.32,150.33,0.28,151.25,0.14,396.7,154.33,345.74,248.53,1.43,2.35,345.74,94.26,165.97,26.36,39.13,0.91,87.89,80.22,0,145,0,2.12,1.8,1.17,3071.487,3372.49,1011936,329.4612675,101633,19031,26986,75,2.441814014,25
32.16,30.62,20.12,19.2,28.45,34.5,28.45,3.75,65.98,151.13,0.28,182.42,0.14,401.05,151.75,342.77,252.62,1.32,2.34,342.77,94.64,167.43,26.35,39,0.92,87.97,80.1,90,30,0.029383428,2.69,1.6,1.17,3062.951,3371.57,946704,309.0823196,98383,11588,23560,75,2.448618995,25
32.16,30.62,20.12,19.3,27.84,34.56,27.84,3.69,65.74,151.34,0.28,182.51,0.14,402.34,154.33,344.84,254.39,1.34,2.35,344.84,94.69,167.67,26.35,38.23,0.92,87.97,80.31,90,150,0.039922586,2.63,1.5,1.17,2254.363,2468.96,849312,376.7414565,81396,6716,6708,75,3.326882139,25
32.5,30.79,20.29,19.54,27.07,34.66,27.07,3.76,65.1,151.61,0.28,182.4,0.14,395.5,151.75,345.62,243.4,1.62,2.37,345.62,94.59,167.35,26,38.56,0.72,87.92,80.35,90,145,0.033330371,2.5,1.6,1.17,2700.24,2964.77,960816,355.8261488,93518,13332,0,80,2.962699612,25
35.5,30.79,20.41,19.95,26.97,34.57,26.97,3.75,65.66,151.4,0.28,182.5,0.14,396.5,151.51,345.7,242.9,1.64,2.42,345.7,94.17,167.62,26.53,38.59,0.86,87.66,80.19,90,145,0.031238828,2.32,1.8,1.17,2881.03,3154.86,970824,336.9711527,100535,14891,1281,80,2.776784692,26
32.04,30.87,27.58,23.08,27.2,35.08,27.2,3.92,66.39,151.8,0.28,183.1,0.14,399.3,150.41,347.22,248.06,1.75,2.4,347.22,93.99,168.11,26.36,37.98,0.86,87.74,80.4,180,0,0.059897177,2.5,1.5,1.17,3005.15,3308.16,1013088,337.117282,98236,18943,20870,85,2.82847778,26
31.25,29.79,28.45,22.91,26.29,33.44,26.29,3.78,65.24,150.05,0.28,182.2,0.14,398.3,147.29,339.4,252.65,1.53,2.39,339.4,94.06,166.31,26.98,35.4,0.88,88.25,80.36,90,130,0.029295263,2.11,1.6,1.17,3072.169,3393.43,1018584,331.5520728,101931,14583,20618,85,2.766774875,26
31.21,29.91,28.5,22.91,26.8,33.91,26.8,3.78,66.1,151.6,0.28,183.6,0.14,395.9,149.5,334.07,253.3,1.15,2.38,334.07,92.24,168.5,26.8,35.5,0.93,88.58,80.57,90,175,0,2.03,1.6,1.17,3007.486,3309.27,1028304,341.9148086,96760,20279,21805,85,2.826280821,26
31,28.95,27.2,21.33,27.7,32.55,27.7,3.78,65.49,148.8,0.28,181.1,0.14,393.5,145.83,342.1,255.06,1.07,2.35,342.1,94.22,165.6,27.42,34.1,0.89,88.54,80.55,90,20,0.030169634,1.92,1.5,1.17,2983.132,3308.43,1027560,344.4567656,91223,7964,33456,75,2.51413615,25
31.21,30.18,25.2,21.31,27.9,33.78,27.9,3.79,65.9,149.1,0.28,180.55,0.14,392.3,149.72,344.9,252.8,1.17,2.36,344.9,94.21,165.14,26.98,36.12,0.82,88.44,80.28,90,155,0.030041969,1.96,2,1.17,2995.809,3286.74,994848,332.0799156,106813,4677,236029,80,2.670397212,24
32.29,30.12,20.05,20.1,27.8,32.91,27.8,3.97,64.9,150.6,0.28,181.3,0.14,389.7,149.7,348.4,257.9,1.18,2.39,348.4,94.7,167.6,26.98,36.8,0.73,88.66,80.63,90,110,0,2.14,1.6,1.17,2908.977,3205.83,998496,343.2464402,103539,9771,143514,85,2.921989414,24
31.9,29.95,24.8,19.4,28.16,34.25,12.2,3.56,58.47,144.55,0.32,175.63,0.13,374.6,148.85,306.56,224.1,2.2,2.03,306.56,91.63,162.95,20.52,35.68,0.94,88.25,79.42,90,0,0.030031934,2.23,1.6,1.17,2996.81,3295.04,1001736,334.2674377,94018,16457,28002,85,2.836349318,25
